#T eMean sigmaE mMean sigmaM 
2.024000 1765.600098 4890.044922 920.599976 992.059937
2.028000 1765.599976 1306.226196 912.400085 826.021545
2.032000 1752.000000 2121.750000 923.799988 462.832550
2.036000 1747.200073 3179.654053 913.400024 1201.645386
2.040000 1781.599854 3277.961914 925.799988 1206.757568
2.044000 1779.199951 5490.533691 923.400024 2228.770020
2.048000 1751.999878 1107.427734 923.599976 260.647583
2.052000 1716.000000 2915.500000 901.799927 1329.267090
2.056000 1766.400024 1037.703735 915.800049 163.458069
2.060000 1744.400024 7124.304688 917.200012 1376.200073
2.064000 1710.400024 4573.506348 893.600037 1397.412109
2.068000 1733.599976 2560.874756 908.199951 1160.473633
2.072000 1741.599854 2788.450195 913.600037 722.223083
2.076000 1730.000000 2544.750000 913.399963 836.944397
2.080000 1670.000000 2768.750000 861.199951 2197.019043
2.084000 1728.799927 2524.313232 910.599915 634.545593
2.088000 1696.399902 3256.371338 869.800049 8023.375000
2.092000 1694.399902 2084.220947 895.200012 524.938171
2.096000 1696.000122 3401.085938 890.000000 1108.750000
2.100000 1666.800049 5024.097168 870.000000 2270.437500
2.104000 1728.800049 1867.891113 900.000061 966.265137
2.108000 1713.199951 4310.677246 891.399963 1273.605347
2.112000 1690.799927 5936.107910 883.800049 1543.536133
2.116000 1701.200073 3180.560791 893.400024 950.396362
2.120000 1685.600220 3619.399170 876.400024 1250.997192
2.124000 1659.599854 3099.576172 864.799988 1514.606079
2.128000 1643.599854 3877.021484 856.599915 1102.523926
2.132000 1676.800049 4421.596191 881.599976 1501.483032
2.136000 1662.000122 2384.594238 871.799988 1164.406250
2.140000 1702.000122 2026.084473 878.600037 1090.413208
2.144000 1664.400146 1453.652344 879.799988 535.606506
2.148000 1658.000000 4151.000000 853.999939 3718.416748
2.152000 1638.000000 2746.250000 853.599915 1684.060913
2.156000 1609.200073 11276.624023 804.799988 13252.166992
2.160000 1658.000000 1940.000000 864.000000 2088.000000
2.164000 1618.000122 5158.604980 849.800049 558.689514
2.168000 1621.600098 4377.873047 845.799988 1321.943115
2.172000 1622.800049 3862.501465 851.000000 3796.250000
2.176000 1658.000122 8237.344727 843.000061 9469.647461
2.180000 1614.800049 11212.802734 830.599976 5828.055664
2.184000 1614.800049 10406.302734 840.800049 4174.465332
2.188000 1587.199951 5417.314941 820.400024 4767.799805
2.192000 1562.400024 4118.913574 787.799988 6727.554199
2.196000 1618.400024 2032.610962 843.799988 1746.018066
2.200000 1605.600098 5961.826172 841.000000 2005.812500
2.204000 1568.799927 4386.790039 791.800049 3511.495117
2.208000 1566.000000 6311.250000 790.000000 4622.437500
2.212000 1557.599976 3405.566162 757.599976 5184.651855
2.216000 1503.199951 15436.157227 716.399963 27344.716797
2.220000 1548.799927 13378.787109 765.000000 20875.437500
2.224000 1524.400146 7565.693359 723.200012 21563.367188
2.228000 1546.000000 5200.500000 746.800049 26836.875000
2.232000 1567.599976 5332.816406 801.799988 3801.154541
2.236000 1538.000000 19984.750000 754.799988 31597.791016
2.240000 1551.599976 16651.015625 765.399963 17181.708984
2.244000 1526.400024 11689.965820 720.200012 21433.943359
2.248000 1522.000000 5236.000000 761.000000 1829.000000
2.252000 1440.000000 13388.875000 692.599976 9802.492188
2.256000 1438.000000 17428.000000 575.599976 80491.859375
2.260000 1513.599976 7856.613770 717.600037 20160.562500
2.264000 1408.799927 20882.765625 618.000000 38064.812500
2.268000 1461.199951 14230.703125 628.000000 43864.812500
2.272000 1435.599976 16715.210938 589.599976 64494.273438
2.276000 1424.799927 9791.543945 618.399963 37110.296875
2.280000 1453.599854 9831.465820 705.799988 7720.377441
2.284000 1450.000000 8263.250000 585.799988 73058.750000
2.288000 1409.600098 11875.564453 559.000000 47944.218750
2.292000 1412.800049 6946.521973 618.999939 24591.451172
2.296000 1420.800049 13167.221680 639.799988 30306.789062
2.300000 1450.799927 8774.822266 636.000000 42743.187500
2.304000 1373.199951 5229.144043 497.000031 73552.968750
2.308000 1329.999878 9178.699219 390.799988 70992.164062
2.312000 1370.800049 12521.601562 621.000000 19898.593750
2.316000 1375.599976 7361.582031 475.200012 58307.355469
2.320000 1374.000000 4439.250000 537.400024 19649.619141
2.324000 1382.000000 6183.250000 486.200012 46751.546875
2.328000 1398.800049 16179.173828 589.799988 42343.566406
2.332000 1348.800049 11666.428711 541.799988 52837.179688
2.336000 1312.800049 4447.156738 401.399994 65176.855469
2.340000 1347.599976 2539.055908 513.200012 25296.154297
2.344000 1312.399902 4840.121094 403.799988 38621.960938
2.348000 1318.400024 14051.875977 263.800018 64691.550781
2.352000 1301.999878 8977.067383 461.399994 48878.453125
2.356000 1274.800049 7372.835449 393.799988 50923.570312
2.360000 1292.000000 3574.500000 305.999969 28645.613281
2.364000 1257.599976 6653.551270 365.799988 51430.773438
2.368000 1314.000122 7674.054199 422.799988 34697.765625
2.372000 1352.000000 11628.875000 548.799988 34172.167969
2.376000 1245.999878 5812.304199 342.200012 20430.746094
2.380000 1266.000000 7479.250000 392.600006 21277.625000
2.384000 1296.000122 6969.308594 397.199982 38368.972656
2.388000 1274.000000 6042.500000 416.200012 38958.738281
2.392000 1237.199951 7395.405762 289.600006 37452.632812
2.396000 1246.000000 9376.750000 356.000000 53226.406250
2.400000 1220.800049 7509.740723 337.000000 32529.796875
2.404000 1229.599976 4845.399902 312.399994 44871.835938
2.408000 1201.199951 14553.927734 296.399994 33681.441406
2.412000 1212.399902 7217.601562 325.600006 23639.035156
2.416000 1189.200073 6643.186035 267.999969 22288.820312
2.420000 1216.799927 5301.938477 253.800003 41341.160156
2.424000 1181.200073 7884.762207 241.200012 20544.156250
2.428000 1198.400024 5667.756348 280.600006 33146.441406
2.432000 1221.199951 5014.679199 293.199982 25116.974609
2.436000 1272.399902 6459.238281 342.800018 20560.943359
2.440000 1206.400024 5002.230957 229.000015 26365.796875
2.444000 1172.000000 10195.125000 278.799988 42922.566406
2.448000 1244.399902 10382.507812 411.000000 39630.593750
2.452000 1177.199951 2489.774902 247.000000 22289.804688
2.456000 1233.600098 5741.298828 262.399994 36902.242188
2.460000 1148.800049 6498.447754 279.799988 23899.568359
2.464000 1192.800049 4261.668457 230.400009 14275.828125
2.468000 1187.199951 8472.901367 220.000015 19083.197266
2.472000 1152.000000 6521.500000 159.000000 9706.601562
2.476000 1141.200073 3740.767822 177.800003 19953.958984
2.480000 1139.599976 9495.895508 263.000000 26062.601562
2.484000 1132.400024 5950.184570 206.000000 32085.601562
2.488000 1159.600098 2343.738525 243.000000 17391.398438
2.492000 1127.200073 3122.369873 212.199997 20200.361328
2.496000 1110.800049 3171.251465 260.000000 26080.804688
2.500000 1157.600098 5926.763672 313.199982 27092.169922
2.504000 1086.400024 4922.236816 151.199997 7344.160645
2.508000 1144.000000 2057.750000 253.399994 18840.037109
2.512000 1108.399902 4564.906250 222.600006 27745.634766
2.516000 1124.800049 3765.600098 202.800003 16337.760742
2.520000 1091.599976 2004.618286 148.800003 10745.758789
2.524000 1125.199951 5545.944824 250.000000 31719.203125
2.528000 1082.400024 2509.312256 151.600006 11759.836914
2.532000 1063.599976 2782.217041 125.000008 10598.597656
2.536000 1104.000000 3276.750000 184.600006 15916.037109
2.540000 1104.000000 5075.125000 204.399994 9751.044922
2.544000 1081.599976 3133.367920 193.000000 15804.195312
2.548000 1079.200073 3980.076904 173.199997 13848.959961
2.552000 1081.599976 3719.117920 189.600006 19839.833984
2.556000 1072.799927 2386.817139 134.399994 10456.641602
2.560000 1061.599976 4611.991699 94.799995 3032.960938
2.564000 1081.599976 2771.992920 172.800003 7540.956055
2.568000 1085.600098 6560.552734 150.800003 6121.759277
2.572000 1090.400024 2899.786865 156.399994 11893.444336
2.576000 1044.000000 3385.625000 148.200012 12633.956055
2.580000 1078.000000 7066.375000 139.200012 9954.555664
2.584000 1044.399902 6232.093750 153.199997 13716.956055
2.588000 1032.000000 2652.750000 147.399994 14317.640625
2.592000 1046.400024 4128.488770 206.600006 14972.835938
2.596000 1040.400024 4391.664062 174.599991 15612.838867
2.600000 1026.400024 2400.739990 105.199997 6684.159668
2.604000 1059.599976 3694.141846 166.199997 7341.959473
2.608000 1041.200073 2448.157471 173.000000 14498.593750
2.612000 1060.400024 3434.913330 152.199997 5143.561523
2.616000 1020.800049 4085.572754 129.600006 6681.437988
2.620000 999.199951 4261.832520 79.599998 3579.840332
2.624000 1042.000000 2516.125000 204.999985 18578.607422
2.628000 1038.800049 4803.333496 127.199989 15002.565430
2.632000 1033.199951 3516.985840 148.800003 11564.161133
2.636000 1013.599976 3987.839600 118.400002 7192.638672
2.640000 1016.799927 7087.534180 137.600006 13354.236328
2.644000 1018.000061 4106.250488 181.599991 17574.244141
2.648000 989.999939 2807.433350 122.400002 5078.239746
2.652000 1058.399902 6106.396484 111.000008 8997.798828
2.656000 991.200012 5592.973145 112.399994 4591.040039
2.660000 1016.000000 3574.437500 180.400009 11878.235352
2.664000 1002.800049 3584.062012 159.600006 6324.636719
2.668000 978.400024 1306.267212 92.599998 9099.240234
2.672000 1001.599976 2781.426514 130.000000 7432.800781
2.676000 1026.800049 5913.659668 138.399994 9243.839844
2.680000 1029.199951 3293.085449 151.199997 11233.759766
2.684000 1019.200012 7605.772461 145.599991 12900.642578
2.688000 972.799988 2901.808838 99.000008 7106.596191
2.692000 978.400085 5197.210449 126.399994 9962.241211
2.696000 982.000000 5517.562500 146.199997 20051.560547
2.700000 986.799988 6278.596680 83.800003 7193.159180
2.704000 990.799927 4403.567871 67.199997 1972.160400
2.708000 972.399963 4500.686035 200.199997 3046.761963
2.712000 984.799988 6101.858887 110.000000 5211.201172
2.716000 975.200012 3788.123779 131.000000 9651.400391
2.720000 977.200012 2841.761230 94.000000 5798.399414
2.724000 962.800049 2544.128418 106.200005 8087.561035
2.728000 936.399963 6196.733398 124.199997 13003.561523
2.732000 935.599976 3342.373291 147.000000 3947.400391
2.736000 944.400024 6334.218750 105.599998 1835.040771
2.740000 958.800049 4358.466309 101.399994 6038.440430
2.744000 986.399963 973.424744 138.000000 6514.400391
2.748000 902.000000 3472.750000 78.599998 2532.840088
2.752000 962.799988 2448.121094 138.199997 18012.363281
2.756000 964.000061 2761.507324 93.000000 3374.599609
2.760000 996.400024 4014.303955 131.600006 10667.038086
2.764000 917.199951 4998.562012 76.800003 3818.559326
2.768000 962.000000 4058.375000 104.600006 8300.038086
2.772000 918.400024 4157.457520 103.799995 4264.361816
2.776000 938.000061 4461.510254 117.599998 5439.839844
2.780000 893.599976 7005.520996 103.200005 3598.558838
2.784000 915.200073 2616.825928 135.999985 6568.804688
2.788000 939.999939 1180.989746 86.600006 3763.239746
2.792000 934.400024 4791.094238 168.599991 14984.042969
2.796000 945.199951 3181.052246 55.000000 2360.200195
2.800000 929.200012 3340.899902 100.199989 4640.363281
2.804000 910.799927 3494.680908 46.800003 2202.560059
2.808000 923.199951 2860.287598 129.000000 4073.000000
2.812000 919.599915 4183.997070 90.400002 6490.240234
2.816000 942.400024 2925.444092 96.399994 3347.842041
2.820000 893.600098 2720.490479 112.000000 7564.800781
2.824000 947.600037 5278.170410 60.400002 1861.439941
2.828000 904.799927 3497.092529 59.799999 3225.159912
2.832000 912.000000 3897.562500 120.600006 7818.439453
2.836000 922.000061 4400.699707 80.599998 4507.241699
2.840000 935.599976 6007.935547 113.800003 5608.359863
2.844000 912.799988 4767.369629 95.400002 5660.840820
2.848000 903.199951 4780.223145 119.599998 9484.641602
2.852000 875.200012 4268.063477 105.399994 4942.441895
2.856000 917.599976 3280.722412 73.799995 4230.761719
2.860000 917.599976 7114.284668 112.200005 11232.360352
2.864000 873.200012 3043.238770 87.599998 7590.241211
2.868000 910.000000 4832.875000 82.599998 4982.441406
2.872000 890.799988 4841.819336 99.400002 2351.238281
2.876000 903.599976 2849.396729 115.600006 5998.238281
2.880000 872.400024 4641.384766 113.000000 9791.400391
2.884000 898.400024 4986.145996 104.199997 4740.360840
2.888000 914.800049 7903.995605 111.199997 3219.362549
2.892000 876.000061 3718.330566 84.200005 3605.158936
2.896000 877.599915 3725.577393 97.600006 5413.438965
2.900000 885.199951 2006.671387 74.000000 5254.399414
2.904000 898.000000 5197.562500 111.000008 7181.000488
2.908000 879.599976 4225.507812 78.800003 1720.159180
2.912000 905.599915 2845.669678 86.799995 6436.960938
2.916000 902.399963 1952.681152 82.000000 1936.799805
2.920000 883.600037 1908.537842 128.799988 6166.562988
2.924000 884.799988 3541.794189 74.599998 1314.440308
2.928000 877.599976 3325.532959 129.200012 8941.756836
2.932000 852.400024 3755.010986 103.599998 4534.239746
2.936000 868.799988 1698.581177 122.200005 2157.158936
2.940000 841.600037 2570.128418 74.799995 3296.960693
2.944000 845.600098 7968.474609 102.599998 4852.838867
2.948000 831.599976 2558.293213 69.800003 1486.759399
2.952000 839.599976 2382.318604 57.599998 1895.839844
2.956000 888.000000 4009.625000 143.000000 8817.798828
2.960000 858.799988 4249.768555 102.200005 4466.759766
2.964000 873.599915 3684.001709 97.000000 2264.199219
2.968000 868.800049 3704.912598 84.000000 1910.400391
2.972000 834.800049 2668.878418 100.199997 2201.159912
2.976000 853.200012 2780.926758 97.199997 2472.161621
2.980000 872.399963 3105.491455 62.799995 1894.560425
2.984000 820.399963 4519.899902 90.599998 4896.840332
2.988000 856.800049 4751.238770 145.199997 6184.962891
2.992000 830.000061 2384.711182 91.800003 6514.758301
2.996000 836.400024 2481.436768 91.000000 2846.600586
3.000000 849.200073 3008.048096 94.400009 4892.639160
3.004000 805.200012 1321.815308 97.000000 8668.199219
3.008000 863.599915 6075.187500 70.199997 3396.358887
3.012000 825.999939 1760.913330 57.999996 3262.400391
3.016000 850.399963 4176.652344 55.400002 2354.439941
3.020000 839.599976 4913.505859 91.800003 4712.358887
3.024000 832.799988 2834.617920 103.799988 4292.362305
3.028000 830.000000 2592.812500 87.799995 2694.760498
3.032000 829.600037 2381.404297 113.799995 7377.961426
3.036000 821.200012 4278.540039 88.800003 4961.758789
3.040000 825.200012 3804.877441 86.000000 3937.600586
3.044000 819.200012 1954.589966 88.400002 2505.439697
3.048000 851.600037 2206.190186 87.399994 4584.840820
3.052000 821.599976 4288.667480 59.800003 2200.359619
3.056000 804.399963 1636.636475 70.200005 3761.958496
3.060000 790.800049 720.095276 83.399994 3587.240723
3.064000 786.000000 1095.250000 91.199997 3200.160156
3.068000 812.400024 2612.512939 77.000000 3089.799805
3.072000 816.399902 2628.824463 96.400002 3909.440186
3.076000 802.799988 3200.179688 56.199997 2557.960693
3.080000 842.799988 2467.368164 89.000000 6325.000000
3.084000 796.400024 1735.751099 78.599998 6379.240234
3.088000 796.400024 1831.813599 106.400002 4167.038574
3.092000 798.400024 1549.401001 92.600006 1376.838501
3.096000 804.399963 4375.948730 88.399994 4510.243652
3.100000 788.800049 4239.232910 71.000000 4301.000000
3.104000 815.599976 2548.679932 83.000000 6178.600586
3.108000 773.600037 4099.733398 58.400002 931.839722
3.112000 798.799927 5296.302246 62.399998 3048.640137
3.116000 790.799988 3197.004395 86.200005 1673.158813
3.120000 797.600037 5866.119141 65.800003 2485.159424
3.124000 771.599915 2110.321777 84.599998 3227.239746
3.128000 784.399963 1643.072510 82.000000 2922.400391
3.132000 777.600037 2103.058105 57.199997 2340.960205
3.136000 834.799988 4646.605469 115.200005 2917.757812
3.140000 766.399963 2154.283691 46.599998 1091.240234
3.144000 790.800049 5766.470215 51.600002 1313.439819
3.148000 787.200012 5644.140625 69.199997 6426.560547
3.152000 768.399963 2772.746338 114.599998 3504.039551
3.156000 752.400024 2379.015869 44.400002 1667.039795
3.160000 773.200012 4326.491211 76.799995 4878.560547
3.164000 781.200012 4073.728516 66.200005 2527.559326
3.168000 764.799988 4178.541016 72.600006 5729.640625
3.172000 777.200073 1462.421143 99.599998 3518.239746
3.176000 808.399963 3537.499268 53.799999 2906.760254
3.180000 775.200073 3381.658936 76.400002 5379.039551
3.184000 763.599976 3134.264893 50.400005 827.839478
3.188000 754.799927 1286.695557 69.799995 1411.560791
3.192000 755.200012 7541.753906 48.399998 2306.239990
3.196000 746.400024 1882.191040 85.199997 3440.160645
3.200000 769.599976 1610.252563 87.599998 2740.639648
3.204000 775.200012 4799.315918 51.200001 609.760132
3.208000 750.799988 3689.753418 69.800003 4168.359863
3.212000 758.799988 1344.203491 79.400009 2634.437256
3.216000 744.399963 1006.319519 59.400002 1958.439087
3.220000 735.600037 1447.773682 103.400002 2996.840088
3.224000 751.200012 4463.354004 63.599998 3871.840088
3.228000 779.200012 3730.528564 76.800003 2813.759521
3.232000 757.600037 4918.934570 41.799999 725.960022
3.236000 754.400024 4778.165527 79.599998 2762.239746
3.240000 740.400024 1636.616333 76.600006 2708.038574
3.244000 744.799988 3100.228271 59.199993 1809.760742
3.248000 737.200012 3027.329590 40.799999 844.959900
3.252000 760.000061 2847.907227 52.400005 911.839539
3.256000 757.200012 2659.391602 46.199997 717.160400
3.260000 763.999939 2502.530762 83.800003 1285.160034
3.264000 722.000000 5469.625000 67.199997 1933.760498
3.268000 741.599976 2922.288818 78.199997 2508.360107
3.272000 752.800049 1973.711426 66.799995 2561.760986
3.276000 697.200012 1065.799194 98.999992 1702.601074
3.280000 710.800049 3427.290527 63.200001 1400.959595
3.284000 726.399963 3658.280762 48.000000 1536.800049
3.288000 722.000000 2397.593750 53.599998 1223.840454
3.292000 705.599976 2179.862061 74.399994 3818.240479
3.296000 730.399963 2752.643555 47.400002 1133.639526
3.300000 720.000000 1139.187500 84.599998 4544.840332
3.304000 751.599976 2225.476807 79.400002 2907.239258
3.308000 728.399963 1585.493408 54.799995 2573.760742
3.312000 725.599976 2656.675537 47.399998 1607.240234
3.316000 752.799988 2543.365967 82.400002 6221.439941
3.320000 711.599976 1147.068481 88.400009 5299.040039
3.324000 720.000000 4720.000000 67.599998 1879.839844
3.328000 724.000061 1884.724121 80.000000 3495.200195
3.332000 697.600037 2343.001465 56.200005 2413.959473
3.336000 705.200012 2726.536621 61.799999 853.960266
3.340000 694.799988 4124.977051 64.800003 1531.359497
3.344000 718.000061 1376.693604 70.000000 2620.799805
3.348000 727.999939 2748.901367 99.400002 2509.638672
3.352000 707.199951 3644.197754 81.400009 2992.038574
3.356000 727.200012 690.517273 77.800003 2763.559814
3.360000 685.599976 5469.517090 44.799999 1052.960327
3.364000 704.400024 1687.793091 74.200012 3900.358154
3.368000 718.399963 2314.336426 95.199997 3340.159912
3.372000 713.199951 3481.829590 73.399994 4856.841309
3.376000 677.599976 2263.054443 61.199997 1914.560425
3.380000 726.400024 1082.192017 75.799995 1681.160522
3.384000 670.399963 3399.107910 51.000004 3216.999512
3.388000 671.599976 4011.097900 50.599998 1621.640137
3.392000 731.199951 1365.881348 103.200005 2395.358643
3.396000 732.400085 1614.114868 55.799999 1216.360107
3.400000 714.400024 986.230103 87.399994 3124.840576
3.404000 658.000061 3191.138428 61.399998 4136.040039
3.408000 682.000000 3955.968750 60.799999 2086.560303
3.412000 711.600037 2385.387939 77.400002 2618.438965
3.416000 714.399963 2295.067383 56.200001 2358.760010
3.420000 700.799988 1129.002075 58.799999 1447.360352
3.424000 678.400024 4131.812988 60.000000 2213.600098
3.428000 695.200012 2776.911865 79.400002 3190.440430
3.432000 674.400024 2503.013428 91.600006 2035.838257
3.436000 696.399963 4967.872070 62.000004 1847.999512
3.440000 712.400024 3265.424072 88.000000 2626.400391
3.444000 676.800049 7967.287598 71.199997 2705.760254
3.448000 670.000000 1767.187500 37.200001 344.159943
3.452000 661.199951 2064.249512 35.399998 1569.640015
3.456000 682.400024 3936.581787 65.599998 3697.440430
3.460000 687.200012 1228.143188 48.800003 1320.159790
3.464000 712.000000 1088.000000 53.400002 1865.640015
3.468000 702.000000 3821.593750 84.000000 3447.200195
3.472000 681.200012 6105.730957 59.000000 1573.000000
3.476000 675.200012 3602.537354 57.799999 2445.959961
3.480000 698.000061 3082.289795 66.799995 5442.560547
3.484000 687.599976 6951.867188 65.600006 4320.639160
3.488000 653.600037 1741.367188 73.199997 2459.360107
3.492000 686.800049 860.911682 64.800003 1309.759888
3.496000 677.199951 4029.038574 56.799999 808.960022
3.500000 689.200012 2540.937012 58.400002 946.240112
3.504000 700.000000 6096.000000 78.799995 3580.961182
3.508000 694.399963 2461.503418 52.599998 2730.440430
3.512000 691.999939 3776.053223 51.400002 2965.639404
3.516000 679.599976 2084.685791 46.399998 914.240173
3.520000 656.000000 1888.000000 69.399994 2125.640869
3.524000 690.000061 4125.509277 52.599998 1170.440063
3.528000 674.800049 2032.112793 62.600002 1340.839844
3.532000 716.399963 2651.092529 90.000000 5222.400391
3.536000 626.799988 1366.587769 52.200001 893.159912
3.540000 672.799988 706.582703 69.399994 1523.240967
3.544000 679.600037 2999.790283 63.800003 2484.359375
3.548000 638.800049 1228.903809 72.800003 2322.559570
3.552000 642.399963 4573.474609 50.799999 1150.560303
3.556000 633.199951 1494.603027 58.600002 1772.839478
3.560000 625.600037 2550.969238 45.799999 1130.760010
3.564000 668.799988 1980.170044 41.599998 2793.440186
3.568000 652.799988 2895.363525 55.200001 1736.160156
3.572000 663.599976 3252.697510 71.000000 3349.800781
3.576000 664.800049 3906.488770 43.000000 617.000000
3.580000 630.400024 2893.371826 56.399998 1717.440186
3.584000 668.400024 3335.782471 62.200001 2533.959717
3.588000 638.799988 1843.388062 77.599998 2330.240234
3.592000 652.799988 2888.988525 53.200001 1834.560181
3.596000 660.400024 2023.807739 75.000000 1740.200195
3.600000 666.400024 1901.382446 56.800003 1098.559448
3.604000 652.400024 4628.614258 75.400002 1969.639526
3.608000 664.799927 1049.057373 79.599998 3726.239746
3.612000 628.800049 1477.686035 46.400002 915.039612
3.616000 655.599976 3095.890869 52.200001 819.560059
3.620000 624.799988 3372.194092 55.599998 993.440247
3.624000 644.000000 3315.218750 56.000000 1038.399902
3.628000 639.600037 3406.199463 42.399998 1488.640137
3.632000 644.399963 1035.093506 49.200001 1159.360229
3.636000 653.200073 1318.445557 63.200001 2072.959717
3.640000 624.400024 2071.828369 58.999996 1064.200684
3.644000 633.200012 3097.744629 35.200001 508.959961
3.648000 632.799927 3669.877686 95.199997 2772.158936
3.652000 616.000000 2246.375000 55.200001 1135.359863
3.656000 644.799988 2898.569580 61.199997 2111.360107
3.660000 603.599976 1956.694458 65.599998 1468.640259
3.664000 645.200012 2944.163086 47.200001 550.559814
3.668000 605.200012 2160.132812 35.599998 349.440155
3.672000 636.400085 2778.931152 57.399998 621.640137
3.676000 636.400024 2567.790283 46.599995 1315.240601
3.680000 636.399963 1547.086670 60.400005 931.039551
3.684000 648.000000 4313.593750 56.199997 1514.760498
3.688000 622.799988 2380.987793 79.800003 2557.959473
3.692000 631.200012 1333.732056 38.799999 539.359985
3.696000 634.800049 3414.491699 40.799999 768.159851
3.700000 623.200012 1986.557251 53.399998 1555.239990
3.704000 621.200073 3523.250244 36.800003 753.759766
3.708000 640.400024 8209.402344 85.400002 2660.839844
3.712000 644.799988 3263.382080 63.799999 1126.760254
3.716000 666.399963 1795.870117 56.000000 603.200195
3.720000 614.799927 2025.862549 52.799995 1351.360718
3.724000 616.400024 4708.603516 36.799999 756.960022
3.728000 606.400024 1754.229126 36.000000 548.000000
3.732000 651.199951 4895.436035 53.400002 2037.640015
3.736000 637.200012 2832.144531 49.000000 1984.199707
3.740000 640.799988 2053.750732 60.599998 1448.839844
3.744000 626.000000 1994.406250 56.799995 859.360596
3.748000 624.400024 3591.797119 44.800003 1334.560059
3.752000 612.000000 2617.593750 85.000000 3369.000977
3.756000 596.000000 1862.406250 60.400002 943.039551
3.760000 616.000000 5471.968750 55.999996 2616.000488
3.764000 629.199951 4422.608887 81.400002 1811.239990
3.768000 606.400024 4183.010254 50.000004 2282.399414
3.772000 600.799988 1743.374634 68.800003 1763.359375
3.776000 600.400024 1639.810669 36.000004 662.399719
3.780000 659.999939 3372.861816 48.599998 909.640259
3.784000 602.799988 2707.362305 60.200001 1175.560547
3.788000 625.200012 4841.757324 73.600006 2868.638672
3.792000 597.600037 1962.196289 61.800003 1296.359253
3.796000 616.799988 1704.962524 63.600002 1615.039185
3.800000 614.400024 3114.203857 76.400002 3775.038818
3.804000 592.800049 2239.320801 44.200001 737.959778
3.808000 627.599976 1678.239380 48.599998 1027.240112
3.812000 602.000000 2548.000000 49.200001 1597.759888
3.816000 595.200012 1826.539185 39.799999 691.560181
3.820000 608.400024 4183.785156 50.600002 3590.439941
3.824000 570.000000 3434.406250 45.400002 2568.840332
3.828000 561.599976 3261.467529 38.199997 839.560303
3.832000 595.200012 4792.945312 53.600006 1820.639404
3.836000 613.600037 3974.995117 58.400002 1284.639526
3.840000 589.200012 1100.939331 82.000000 2183.200195
3.844000 601.999939 1344.854736 82.400002 2926.240723
3.848000 620.000000 3132.812500 69.400002 1998.439575
3.852000 627.600098 2494.117432 48.200001 1150.759888
3.856000 586.799988 5619.368164 60.200001 2150.759766
3.860000 588.799988 1154.605591 38.599998 702.440002
3.864000 608.000061 1852.707031 80.199997 3217.959473
3.868000 598.399963 1251.858887 45.800003 749.159546
3.872000 601.599976 1341.438110 25.600002 367.039917
3.876000 578.800049 681.690979 50.400002 1346.239990
3.880000 588.399963 881.483093 43.599998 1259.839966
3.884000 602.000061 3309.551514 68.599998 2222.440674
3.888000 620.799988 4898.562500 57.200001 1819.359619
3.892000 614.799988 1225.756226 60.399998 2039.840332
3.896000 602.399963 2186.284180 53.799999 875.560059
3.900000 596.399963 1393.458740 35.200001 474.559937
3.904000 581.999939 2378.477295 70.399994 2235.840820
3.908000 580.800049 1506.521973 30.199999 510.759888
3.912000 564.399963 1835.087646 45.200001 1000.960449
3.916000 564.400024 1806.206177 45.000000 1203.399902
3.920000 601.200012 2457.764160 46.799999 1595.359985
3.924000 569.599976 1914.242798 49.000004 1642.599731
3.928000 525.200012 1372.947144 38.799999 1069.760010
3.932000 588.400024 2887.817627 48.799999 928.959717
3.936000 570.799988 2003.373901 48.400002 1415.040161
3.940000 571.999939 867.257324 76.400002 2223.839600
3.944000 590.000000 3808.812500 58.999996 1326.600586
3.948000 572.000061 3049.555176 35.600002 337.439880
3.952000 607.200012 1724.113892 51.199997 1487.360107
3.956000 577.199951 5091.403809 63.199997 2780.160400
3.960000 544.400024 2894.207275 59.799999 2253.960205
3.964000 602.399963 995.877869 45.200005 649.759644
3.968000 563.200012 2776.965088 41.799999 1460.360107
3.972000 562.400024 787.806274 47.599998 466.240387
3.976000 580.000000 742.375000 56.000000 2362.399902
3.980000 590.000000 4186.406250 50.799999 1524.960205
3.984000 572.800049 2255.291504 70.199997 1525.960938
3.988000 605.999939 1572.073975 44.400005 324.639526
3.992000 554.000000 3693.593750 58.200001 978.760376
3.996000 585.599976 2899.887451 41.599998 788.640320
4.000000 554.000000 788.000000 58.199997 717.160278
